can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90,team_name,price,us_id,us_player_name,us_games,us_time,us_goals,us_xG,us_assists,us_xA,us_shots,us_key_passes,us_yellow_cards,us_red_cards,us_position,us_team_title,us_npg,us_npxG,us_xGChain,us_xGBuildup,us_season,us_player_id,xG_per_90,xA_per_90,form_momentum,minutes_last_five,is_home,opponent_difficulty,opponent_team,set_piece_threat,matchup_advantage,implied_goal_prob,implied_cs_prob,volatility_index,pos_DEF,pos_FWD,pos_GK,pos_MID,position_orig,predicted_xP_per_90,predicted_xP_def,predicted_xP_off,upside_potential,position,avg_mins,base_xP,minutes_risk,risk_multiplier,gw19_strength,technical_score,market_score,tactical_score,gw19_xP,gw5_strength,long_term_xP,final_5gw_xP
True,True,,,215136,0,0,-3,3,2,2,3.5,3.5,2,Neco,3.5,508,False,,,47,215136.jpg,2.9,False,Williams,3.5,False,,a,16,17,55.0,339187,796,1029607,2191,0.7,11.7,N.Williams,244.0,2022-07-11,2001-04-13,False,p215136,1710.0,1.0,1.0,3.0,30.0,0,0,0,4,0,0.0,8,278,430.6,301.3,188.0,92.2,65,87,59,124,19,1.31,1.94,3.25,26.46,4.0,,,,,,[],21,8,42,4,80,6,37,2,0.07,0.0,0.1,0.17,1.39,1.58,373,66,68,24,185,76,97,37,1.0,0.16,6.53,Nott'm Forest,4.7,8204,Neco Williams,19.0,1710.0,1.0,1.0600056778639555,1,2.042491849511862,20.0,18.0,4,0,D,Nottingham Forest,1,1.0600056778639555,5.431896070018411,3.663945684209466,2025.0,8204,0.05578977251915555,0.10749957102694009,0.003,"[90, 90, 90, 90, 90]",0,3,Aston Villa,1.9789473684210528,1.0474898236092267,0.10875,0.175,0.0,1.0,0.0,0.0,0.0,DEF,3.2111010551452637,3.2111010551452637,,,DEF,90.0,3.2111010551452637,0.0,1.0,0.9925444852308195,3.187160643803297,0.38587499999999997,4.073927015639506,2.52412822502955,4.759465869255282,15.283125874693503,15.283125874693503
True,True,,,485047,0,0,-2,2,0,2,1.5,1.5,0,Felipe,1.5,511,False,,,43,485047.jpg,2.2,False,Rodrigues da Silva,0.1,False,,a,16,17,20.0,7416,19,11024,43,0.3,4.7,Morato,30.0,2024-08-30,2001-06-30,False,p485047,708.0,0.0,0.0,1.0,14.0,0,0,0,4,0,0.0,1,81,165.2,8.8,5.0,17.9,52,31,18,70,8,0.03,0.06,0.09,10.69,,,,,,,[],218,89,392,139,387,142,322,111,0.0,0.0,0.01,0.01,1.36,1.78,570,134,229,86,273,106,489,177,1.02,0.13,8.9,Nott'm Forest,4.3,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,0.0,,,0.0,0.0,0.0,"[90, 0, 0, 0, 0]",0,3,Aston Villa,0.1271186440677966,1.0474898236092267,0.06634999999999999,0.175,0.0,1.0,0.0,0.0,0.0,DEF,2.559163808822632,2.559163808822632,,,DEF,39.333333333333336,1.1184493683002614,1296.0,0.85,0.9925444852308195,0.9435941396388705,0.29683499999999996,2.22209829128625,1.0052672280766854,4.759465869255282,4.524738355677941,4.524738355677941
True,True,100.0,100.0,222531,0,0,-2,2,0,3,2.3,2.3,2,Morgan,2.3,515,False,,2025-11-27T10:00:07.108311Z,73,222531.jpg,3.4,False,Gibbs-White,2.8,False,,a,16,17,64.0,626105,558,918974,2105,0.3,8.8,Gibbs-White,241.0,2022-08-19,2000-01-27,False,p222531,1602.0,3.0,1.0,3.0,27.0,0,0,0,0,0,0.0,4,261,246.2,356.9,353.0,95.3,25,53,10,88,18,4.44,1.62,6.06,25.37,,,2.0,,2.0,,[],147,54,29,29,24,12,34,26,0.25,0.0,0.09,0.34,1.43,1.52,27,17,166,76,129,57,107,34,1.01,0.17,4.94,Nott'm Forest,7.3,6857,Morgan Gibbs-White,19.0,1630.0,3.0,4.867696709930897,1,1.1230792421847582,40.0,20.0,0,0,F M S,Nottingham Forest,3,4.867696709930897,7.310113690793514,3.1975264251232147,2025.0,6857,0.27346610729948856,0.06309433944858192,0.013,"[90, 90, 72, 90, 90]",0,3,Aston Villa,3.4831460674157304,0.9466172421781975,0.11775,0.11666666666666665,0.0,0.0,0.0,0.0,1.0,MID,3.5957770347595215,,3.5957770347595215,3.5957770347595215,MID,89.0,3.555823956595527,51.839999999999996,1.0,0.9925444852308195,3.529313458570523,0.29356249999999995,5.376380551772126,2.9280015896396865,4.759465869255282,16.923822758496684,16.923822758496684
True,True,100.0,100.0,209046,0,0,-3,3,1,3,4.5,4.5,2,Callum,4.5,516,False,,2025-11-05T22:30:08.175849Z,57,209046.jpg,2.8,False,Hudson-Odoi,1.0,False,,a,16,17,51.0,239021,859,266469,1453,0.8,8.9,Hudson-Odoi,241.0,2023-09-01,2000-11-07,False,p209046,1028.0,3.0,1.0,1.0,18.0,0,0,0,0,0,0.0,6,198,221.4,296.2,194.0,71.0,13,36,10,59,10,1.83,1.40,3.23,16.31,,,,,,,[],165,65,44,39,75,47,75,49,0.16,0.0,0.12,0.28,1.43,1.58,117,75,32,16,208,89,179,60,0.88,0.09,5.17,Nott'm Forest,5.7,6456,Callum Hudson-Odoi,18.0,1022.0,3.0,1.924370413646102,1,2.210167735815048,18.0,21.0,0,0,M S,Nottingham Forest,3,1.924370413646102,7.241582900285721,3.7497186176478863,2025.0,6456,0.16847600897679882,0.19349717531454705,0.005,"[45, 90, 90, 90, 74]",0,3,Aston Villa,1.6984435797665371,0.9466172421781975,0.10851666666666666,0.11666666666666665,0.0,0.0,0.0,0.0,1.0,MID,4.464588642120361,,4.464588642120361,4.464588642120361,MID,57.111111111111114,2.833084644506007,307.36000000000007,1.0,0.9925444852308195,2.811962540096554,0.2774041666666666,3.5916780641229322,2.2075381328728634,4.759465869255282,13.483969670237574,13.483969670237574
True,True,,,215379,0,0,-2,2,0,3,3.3,3.3,4,Elliot,3.3,517,False,,,53,215379.jpg,4.0,False,Anderson,4.7,False,,a,16,17,76.0,836060,2511,977797,3058,0.6,14.3,Anderson,241.0,2024-07-01,2002-11-06,False,p215379,1710.0,1.0,2.0,3.0,30.0,0,0,0,4,0,0.0,4,384,411.6,525.6,146.0,108.7,43,159,50,252,19,1.80,1.87,3.67,26.46,2.0,,,,4.0,,[],32,9,5,5,115,69,19,15,0.09,0.0,0.1,0.19,1.39,1.58,188,116,79,35,81,34,82,28,1.0,0.16,13.26,Nott'm Forest,5.3,9154,Elliot Anderson,19.0,1710.0,1.0,1.7356948172673583,1,1.4036110052838922,18.0,30.0,4,0,M,Nottingham Forest,0,0.9745259797200561,7.390237126499414,5.812409356236458,2025.0,9154,0.09135235880354517,0.07387426343599432,0.005,"[90, 90, 90, 90, 90]",0,3,Aston Villa,1.0184210526315791,0.9466172421781975,0.12585,0.11666666666666665,0.0,0.0,0.0,0.0,1.0,MID,4.000091075897217,,4.000091075897217,4.000091075897217,MID,90.0,4.000091075897217,0.0,1.0,0.9925444852308195,3.970268337802798,0.30773749999999994,2.911655536987974,2.6597865262989937,4.759465869255282,19.038296949645442,19.038296949645442
True,True,0.0,0.0,210462,0,0,-1,1,1,3,0.0,0.0,0,Ibrahim,3.7,521,False,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,2025-12-13T14:30:11.791163Z,49,210462.jpg,3.6,False,Sangaré,0.1,False,,n,16,17,47.0,7029,1,10193,27,0.8,9.6,Sangaré,54.0,2023-09-01,1997-12-02,False,p210462,864.0,2.0,2.0,3.0,13.0,0,0,0,2,0,0.0,2,188,233.0,78.6,77.0,38.9,39,40,27,106,11,0.78,1.07,1.85,12.80,,,,,,,[],156,59,227,142,215,122,210,106,0.08,0.0,0.11,0.19,1.33,1.35,298,185,60,28,106,45,561,204,1.15,0.31,11.04,Nott'm Forest,4.9,5722,Ibrahim Sangare,13.0,894.0,2.0,1.287285870872438,2,0.7803091928362846,9.0,4.0,2,0,M S,Nottingham Forest,2,1.287285870872438,3.732424348592758,2.460446834564209,2025.0,5722,0.13409227821587896,0.08128220758711298,0.005,"[45, 90, 0, 0, 0]",0,3,Aston Villa,0.8020833333333333,0.9466172421781975,0.09945,0.11666666666666665,0.0,0.0,0.0,0.0,1.0,MID,4.896171569824219,,4.896171569824219,4.896171569824219,MID,48.0,2.61129150390625,1296.0,0.85,0.9925444852308195,2.203049534302405,0.2615375,2.6953178176897286,1.7190495806891481,4.759465869255282,10.564099869390377,10.564099869390377
True,True,0.0,0.0,60689,0,0,-3,3,1,4,0.0,0.0,0,Chris,0.0,525,False,Knee injury - Unknown return date,2025-10-24T09:00:08.418318Z,72,60689.jpg,3.1,False,Wood,4.9,False,,i,16,17,25.0,2132865,4,3357891,626,0.0,3.5,Wood,154.0,2023-07-01,1991-12-07,False,p60689,538.0,2.0,0.0,1.0,8.0,0,0,0,0,0,0.0,3,85,77.6,49.6,179.0,29.8,6,7,1,14,7,2.81,0.11,2.92,7.84,,,,,1.0,,[],318,31,291,33,86,25,260,30,0.47,0.0,0.02,0.49,1.31,1.34,30,11,774,82,168,14,80,13,1.17,0.17,2.34,Nott'm Forest,7.2,4456,Chris Wood,8.0,560.0,2.0,2.067298755049705,0,0.1742956526577472,16.0,3.0,0,0,F S,Nottingham Forest,2,2.0672987550497055,2.1495288610458374,0.1634026430547237,2025.0,4456,0.3458306467555269,0.029157265314493027,0.0,"[0, 0, 0, 0, 0]",0,3,Aston Villa,5.9944237918215615,0.8185893604303646,0.08543333333333332,0.11666666666666665,0.0,0.0,1.0,0.0,0.0,FWD,4.183162212371826,,4.183162212371826,4.183162212371826,FWD,29.88888888888889,1.3892230063308904,0.0,1.0,0.9925444852308195,1.378865633689505,0.3318116666666666,7.63160251268229,2.315296819381211,4.759465869255282,6.611959483416086,6.611959483416086
True,True,,,482973,0,0,-2,2,0,4,3.7,3.7,2,Igor Jesus,3.7,526,False,,,58,482973.jpg,2.2,False,Maciel da Cruz,1.2,False,,a,16,17,40.0,269173,1021,225941,1999,0.6,6.9,Igor Jesus,30.0,2025-07-05,2001-02-25,False,p482973,971.0,1.0,2.0,3.0,19.0,0,0,0,0,0,0.0,3,139,115.2,99.3,325.0,52.2,16,26,12,54,11,3.29,0.81,4.10,15.60,,,,,3.0,,[],266,23,191,17,32,15,140,16,0.3,0.0,0.08,0.38,1.45,1.76,111,31,63,8,285,28,167,24,1.02,0.28,5.01,Nott'm Forest,5.8,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,0.0,,,0.0,0.0,0.0,"[90, 84, 71, 90, 61]",0,3,Aston Villa,3.012358393408857,0.8185893604303646,0.11651666666666666,0.11666666666666665,0.0,0.0,1.0,0.0,0.0,FWD,3.707195520401001,,3.707195520401001,3.707195520401001,FWD,53.94444444444444,2.2220289199440564,130.95999999999998,1.0,0.9925444852308195,2.205462550513867,0.40796583333333325,4.649537114269586,2.155028448110851,4.759465869255282,10.575670804971912,10.575670804971912
True,True,25.0,25.0,456512,0,0,-5,5,0,3,0.2,0.2,0,Dan,0.8,669,False,Knock - 25% chance of playing,2025-12-23T00:30:11.580251Z,55,456512.jpg,2.7,False,Ndoye,0.8,False,,d,16,17,41.0,542392,3,562385,428,0.1,7.5,Ndoye,207.0,2025-07-31,2000-10-25,False,p456512,997.0,1.0,2.0,2.0,16.0,0,0,0,1,0,0.0,4,140,143.4,152.7,134.0,43.1,19,43,18,80,14,0.78,1.22,2.00,13.88,,,,,,,[],242,106,127,92,125,76,183,92,0.07,0.0,0.11,0.18,1.25,1.44,146,93,312,139,217,94,208,75,1.26,0.18,7.22,Nott'm Forest,5.5,8662,Dan Ndoye,15.0,1037.0,1.0,0.9171883035451174,1,0.9224609918892384,9.0,9.0,1,0,F M S,Nottingham Forest,1,0.9171883035451174,2.596156619489193,1.157394178211689,2025.0,8662,0.08279533331901762,0.08327130317957017,0.003,"[45, 1, 0, 0, 0]",0,3,Aston Villa,1.20962888665998,0.9466172421781975,0.09083333333333332,0.11666666666666665,0.0,0.0,0.0,0.0,1.0,MID,4.330588340759277,,4.330588340759277,4.330588340759277,MID,55.388888888888886,2.665183071442592,320.55999999999995,1.0,0.9925444852308195,2.645312759690882,0.24645833333333328,3.102863371016375,2.017166554048716,4.759465869255282,12.684847863847978,12.684847863847978
True,True,,,503301,0,0,-1,1,0,3,4.3,4.3,2,Omari,4.3,693,False,,,54,503301.jpg,3.1,False,Hutchinson,0.2,False,,a,16,17,44.0,24002,500,8123,390,0.8,8.1,Hutchinson,241.0,2025-08-16,2003-10-30,False,p503301,742.0,1.0,4.0,2.0,11.0,0,0,0,0,0,0.0,3,169,170.2,263.2,191.0,62.1,6,45,11,62,6,1.55,2.10,3.65,12.26,,,,,,,[],213,91,57,48,76,48,95,58,0.19,0.0,0.25,0.44,1.49,1.33,173,107,37,18,166,72,401,134,0.73,0.24,7.52,Nott'm Forest,5.4,10348,Omari Hutchinson,14.0,722.0,1.0,1.797966593876481,2,2.3112493865191936,17.0,17.0,0,0,M S,Nottingham Forest,1,1.797966593876481,5.0902586951851845,2.3071203641593456,2025.0,10348,0.21808220141358936,0.28034022208453835,0.006,"[90, 90, 90, 90, 90]",0,3,Aston Villa,2.316711590296496,0.9466172421781975,0.09808333333333333,0.11666666666666665,0.0,0.0,0.0,0.0,1.0,MID,4.893394470214844,,4.893394470214844,4.893394470214844,MID,41.22222222222222,2.2412954919132186,0.0,1.0,0.9925444852308195,2.2245854802711618,0.2591458333333333,4.2099460746528905,2.032025705066159,4.759465869255282,10.66736939667669,10.66736939667669
True,True,,,500151,0,0,0,0,1,2,2.2,2.2,0,Nicolò,2.2,716,False,,,45,500151.jpg,2.9,False,Savona,0.2,False,,a,16,17,38.0,45584,57,25052,559,0.5,8.4,Savona,106.0,2025-08-30,2003-03-19,False,p500151,1004.0,2.0,0.0,3.0,17.0,0,0,0,2,0,0.0,0,132,216.2,123.0,94.0,43.4,37,26,20,57,11,1.34,0.45,1.79,14.65,,,,,,,[],171,71,162,40,186,42,181,63,0.12,0.0,0.04,0.16,1.31,1.52,438,91,170,63,183,75,371,137,0.99,0.27,5.11,Nott'm Forest,4.5,12905,Nicolò Savona,13.0,1017.0,2.0,1.2354809269309044,0,0.5944582391530275,5.0,6.0,2,0,D S,Nottingham Forest,2,1.2354809269309044,3.0064694937318563,1.5372497662901878,2025.0,12905,0.11075028229460299,0.053288089167104064,0.005,"[45, 90, 80, 90, 0]",0,3,Aston Villa,1.6852589641434266,1.0474898236092267,0.07936666666666665,0.175,0.0,1.0,0.0,0.0,0.0,DEF,3.4184494018554688,3.4184494018554688,,,DEF,55.77777777777778,2.118594567569686,1204.0,0.85,0.9925444852308195,1.7873794513090748,0.32416999999999996,3.78023861136188,1.7469884479269133,4.759465869255282,8.570871754866936,8.570871754866936
True,True,50.0,50.0,223827,0,0,2,-2,1,2,1.9,1.6,0,Daniel,3.7,531,False,Ankle injury - 50% chance of playing,2025-12-28T21:30:09.047270Z,47,223827.jpg,5.0,False,Ballard,3.4,False,,d,17,56,75.0,967234,466,795700,8823,0.8,16.0,Ballard,242.0,2022-07-01,1999-09-22,False,p223827,1119.0,2.0,1.0,4.0,12.0,0,0,0,2,0,0.0,7,228,381.8,71.6,238.0,69.2,116,30,19,135,12,1.33,0.39,1.72,15.84,,,,,,,[],41,18,240,67,59,3,77,15,0.11,0.0,0.03,0.14,1.27,0.97,374,67,59,21,19,8,98,38,0.97,0.32,10.86,Sunderland,4.7,13715,Dan Ballard,15.0,1119.0,2.0,2.631600639782846,0,1.0335013046860697,15.0,6.0,2,0,D S,Sunderland,2,2.631600639782846,2.6489596739411354,1.3293950259685516,2025.0,13715,0.21165688791819137,0.08312342933131928,0.009,"[90, 90, 90, 0, 0]",0,3,Spurs,3.8284182305630026,0.8879983544559601,0.08995,0.175,0.0,1.0,0.0,0.0,0.0,DEF,6.024416923522949,6.024416923522949,,,DEF,62.166666666666664,4.161310208285297,1944.0,0.85,0.8107332855240044,2.86765579266056,0.346395,5.604414939474923,2.6586293842252644,4.762868090576349,16.84680586512691,16.84680586512691
True,True,,,487676,0,0,0,0,1,2,2.5,2.0,0,Trai,2.5,532,False,,,45,487676.jpg,3.2,False,Hume,0.3,False,,a,17,56,57.0,62042,157,54088,156,0.6,12.7,Hume,242.0,2022-01-04,2002-03-18,False,p487676,1471.0,0.0,1.0,5.0,16.0,0,0,0,4,0,0.0,4,232,263.4,190.3,68.0,52.3,74,48,38,112,16,0.55,0.82,1.37,22.24,2.0,,,,,,"[{'property': 'suspension_risk', 'notes': 'This player currently has four yellow cards in the Premier League and will face a one-match suspension should they receive another before Gameweek 20.', 'gameweek': None, 'url': None}]",129,56,91,24,228,64,139,47,0.03,0.0,0.05,0.08,1.36,0.98,428,87,129,47,146,60,294,110,0.98,0.31,6.85,Sunderland,4.5,13713,Trai Hume,18.0,1470.0,0.0,0.5461601298302412,1,0.9313225150108336,9.0,11.0,4,0,D M S,Sunderland,0,0.5461601298302412,3.061926786787808,1.8583970395848155,2025.0,13713,0.03341564356541245,0.05698098324335488,0.002,"[87, 20, 90, 90, 0]",0,3,Spurs,1.0820870156356222,0.8879983544559601,0.09628333333333335,0.175,0.0,1.0,0.0,0.0,0.0,DEF,4.2679595947265625,4.2679595947265625,,,DEF,81.72222222222223,3.8754126937301074,1539.0400000000002,0.85,0.8107332855240044,2.670637156056856,0.359695,2.8580837245475426,2.0148438229379364,4.762868090576349,15.689367538264412,15.689367538264412
True,True,0.0,0.0,434399,-1,1,-2,2,1,2,0.0,0.0,0,Reinildo,2.3,541,False,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,2025-12-13T14:30:11.873299Z,38,434399.jpg,3.1,False,Mandava,2.7,False,,n,17,56,37.0,460997,305,928150,1811,0.6,9.7,Reinildo,146.0,2025-07-08,1994-01-21,False,p434399,1022.0,0.0,1.0,3.0,12.0,0,0,0,4,1,0.0,3,135,186.4,33.9,25.0,24.7,68,45,24,92,12,0.10,0.08,0.18,14.00,,,,,,,"[{'property': 'suspension_risk', 'notes': 'This player currently has four yellow cards in the Premier League and will face a one-match suspension should they receive another before Gameweek 20.', 'gameweek': None, 'url': None}]",194,80,324,110,312,100,283,94,0.01,0.0,0.01,0.02,1.23,1.06,758,236,141,50,160,64,111,43,1.06,0.26,8.1,Sunderland,3.8,7432,Reinildo,12.0,1022.0,0.0,0.0909857442602515,0,0.0,3.0,0.0,4,1,D,Sunderland,0,0.09098574426025152,1.0194332413375378,0.9884604960680008,2025.0,7432,0.008012443232311775,0.0,0.0,"[0, 90, 0, 0, 0]",0,3,Spurs,0.4403131115459883,0.8879983544559601,0.08041666666666668,0.175,0.0,1.0,0.0,0.0,0.0,DEF,4.054028511047363,4.054028511047363,,,DEF,56.77777777777778,2.5575414433891392,1296.0,0.85,0.8107332855240044,1.762461380673279,0.32637499999999997,2.2163098204579086,1.4224051544282212,4.762868090576349,10.354047651388003,10.354047651388003
True,True,100.0,100.0,484420,0,0,-1,1,2,3,2.2,1.7,0,Enzo,2.2,547,False,,2025-09-13T21:30:08.349570Z,49,484420.jpg,3.6,False,Le Fée,0.9,False,,a,17,56,62.0,181273,606,110586,1221,0.4,12.7,E.Le Fée,73.0,2025-07-01,2000-02-03,False,p484420,1305.0,2.0,3.0,5.0,15.0,0,0,0,4,0,0.0,6,221,286.4,370.4,107.0,76.4,30,59,36,125,15,2.22,1.66,3.88,19.76,3.0,,2.0,,2.0,,"[{'property': 'suspension_risk', 'notes': 'This player currently has four yellow cards in the Premier League and will face a one-match suspension should they receive another before Gameweek 20.', 'gameweek': None, 'url': None}]",111,36,23,23,164,96,53,37,0.15,0.0,0.11,0.26,1.36,1.03,327,202,172,79,108,47,187,63,1.03,0.34,8.62,Sunderland,4.9,8651,Enzo Le Fée,17.0,1330.0,2.0,2.1217543352395296,3,1.471878930926323,14.0,24.0,4,0,F M S,Sunderland,0,0.5994534436613321,4.254197591915727,2.954203061759472,2025.0,8651,0.14632788518893308,0.10150889178802228,0.006,"[90, 90, 90, 90, 0]",0,3,Spurs,2.2379310344827585,1.0317485439351735,0.1074,0.11666666666666665,0.0,0.0,0.0,0.0,1.0,MID,4.100374698638916,,4.100374698638916,4.100374698638916,MID,72.5,3.3030796183480158,1296.0,0.85,0.8107332855240044,2.276229102631062,0.2754499999999999,4.301428122353105,2.0810351757861523,4.762868090576349,13.37231263763344,13.37231263763344
True,True,0.0,0.0,577669,0,0,0,0,0,3,0.0,0.0,0,Noah,1.2,552,False,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,2025-12-13T14:30:11.905086Z,50,577669.jpg,2.3,False,Sadiki,0.0,False,,n,17,56,37.0,7845,2,10034,23,0.2,7.4,Sadiki,50.0,2025-07-04,2004-12-17,False,p577669,1414.0,0.0,0.0,5.0,17.0,0,0,0,4,0,0.0,0,190,159.4,155.6,37.0,35.3,50,48,20,118,16,0.24,0.75,0.99,20.09,,,,,,,"[{'property': 'suspension_risk', 'notes': 'This player currently has four yellow cards in the Premier League and will face a one-match suspension should they receive another before Gameweek 20.', 'gameweek': None, 'url': None}]",224,97,123,90,291,153,232,117,0.02,0.0,0.05,0.07,1.28,1.08,274,171,280,125,261,115,575,212,1.02,0.32,7.51,Sunderland,5.0,13716,Noah Sadiki,16.0,1423.0,0.0,0.2512261420488357,0,0.3727868963032961,6.0,8.0,4,0,M,Sunderland,0,0.25122614204883575,2.2354431189596653,1.9494470180943608,2025.0,13716,0.015990348503815567,0.02372759594575435,0.001,"[71, 90, 0, 0, 0]",0,3,Spurs,0.2355021216407355,1.0317485439351735,0.10653333333333333,0.11666666666666665,0.0,0.0,0.0,0.0,1.0,MID,2.3555901050567627,,2.3555901050567627,2.3555901050567627,MID,78.55555555555556,2.056052104043372,1591.3600000000001,0.85,0.8107332855240044,1.4168733958916813,0.2739333333333333,2.2989992095110825,1.2504165398480571,4.762868090576349,8.32379921507396,8.32379921507396
True,True,0.0,0.0,549912,0,0,-1,1,0,3,0.0,0.0,0,Chemsdine,2.3,553,False,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,2025-12-13T14:30:11.920590Z,49,549912.jpg,3.2,False,Talbi,0.2,False,,n,17,56,51.0,55522,3,65997,85,0.5,10.4,Talbi,145.0,2025-07-09,2005-05-09,False,p549912,881.0,2.0,2.0,5.0,8.0,0,0,0,0,0,0.0,5,148,128.4,126.7,123.0,37.3,11,35,7,53,9,1.19,0.49,1.67,13.55,,,,,,,[],255,114,159,109,140,84,221,114,0.12,0.0,0.05,0.17,1.38,0.82,333,206,152,69,150,63,405,135,0.92,0.51,5.41,Sunderland,4.9,13717,Chemsdine Talbi,16.0,880.0,2.0,1.2072129137814045,1,0.3092459421604872,13.0,7.0,0,0,F M S,Sunderland,2,1.2072129137814045,1.8027956541627643,0.4665419533848762,2025.0,13717,0.12332481525576211,0.031591526440912426,0.004,"[34, 82, 0, 0, 0]",0,3,Spurs,1.2565266742338252,1.0317485439351735,0.09371666666666666,0.11666666666666665,0.0,0.0,0.0,0.0,1.0,MID,5.209388256072998,,5.209388256072998,5.209388256072998,MID,48.94444444444444,2.8330068232100687,1037.7599999999998,0.85,0.8107332855240044,1.9522909902390682,0.25150416666666664,3.320023762104172,1.7156014975403684,4.762868090576349,11.469252128854462,11.469252128854462
True,True,,,437505,0,0,-1,1,1,4,0.7,0.2,0,Wilson,0.7,560,False,,,54,437505.jpg,2.7,False,Isidor,2.1,False,,a,17,56,49.0,919702,747,729429,2265,0.1,9.1,Isidor,73.0,2025-02-01,2000-08-27,False,p437505,938.0,4.0,0.0,4.0,13.0,0,0,0,1,0,0.0,7,163,156.2,21.7,321.0,49.7,12,14,7,33,11,3.30,0.05,3.35,14.32,,,,,,,[],227,18,348,40,33,16,151,17,0.32,0.0,0.0,0.32,1.37,1.25,165,39,334,37,216,21,130,20,1.06,0.38,3.17,Sunderland,5.4,7148,Wilson Isidor,18.0,972.0,4.0,4.215698920190334,0,0.0,31.0,0.0,1,0,F S,Sunderland,4,4.215698920190334,4.556923307478428,0.5072057098150253,2025.0,7148,0.4044913676088807,0.0,0.012,"[55, 20, 18, 22, 0]",0,3,Spurs,3.0799573560767595,0.8693630869363087,0.10191666666666666,0.11666666666666665,0.0,0.0,1.0,0.0,0.0,FWD,4.701335430145264,,4.701335430145264,4.701335430145264,FWD,52.111111111111114,2.7221312552322576,317.6,1.0,0.8107332855240044,2.2069224161820302,0.3721958333333333,4.818683529949377,2.1788566640808904,4.762868090576349,12.965152093906264,12.965152093906264
True,True,,,84450,0,0,2,-2,0,3,3.0,2.5,0,Granit,3.0,668,False,,,52,84450.jpg,4.3,False,Xhaka,6.7,False,,a,17,56,77.0,1156264,5625,705998,3546,0.6,14.8,Xhaka,207.0,2025-07-30,1992-09-27,False,p84450,1602.0,1.0,5.0,6.0,18.0,0,0,0,4,0,0.0,5,354,460.4,364.9,68.0,89.2,88,75,31,194,18,0.53,1.77,2.30,23.97,1.0,,1.0,,,,"[{'property': 'suspension_risk', 'notes': 'This player currently has four yellow cards in the Premier League and will face a one-match suspension should they receive another before Gameweek 20.', 'gameweek': None, 'url': None}]",14,3,25,25,229,126,40,31,0.03,0.0,0.1,0.13,1.35,1.01,205,127,105,49,58,23,66,22,1.01,0.34,10.9,Sunderland,5.2,204,Granit Xhaka,18.0,1605.0,1.0,0.3529549119994044,5,2.731954138725996,10.0,23.0,4,0,M,Sunderland,1,0.35295491199940443,4.446668776683509,3.4800652973353863,2025.0,204,0.019828927640415977,0.1534805695913481,0.001,"[72, 90, 90, 90, 0]",0,3,Spurs,2.8820224719101124,1.0317485439351735,0.12090000000000001,0.11666666666666665,0.0,0.0,0.0,0.0,1.0,MID,4.32555627822876,,4.32555627822876,4.32555627822876,MID,89.0,4.277494541803996,1218.24,0.85,0.8107332855240044,2.947721123134587,0.299075,4.945519559780459,2.5526869735233855,4.762868090576349,17.317170921656842,17.317170921656842
